Latitude,Longitude,Glacier_Thickness_m,Glacier_Melt_Rate_m_per_year,Snow_Cover_sq_km
30.979914312095726,77.05882770792255,27.224994635365974,4.9540936451573,12.106958335766912
30.22613644455269,78.25486733575477,180.18440774531524,8.48317151851048,24.292077401464244
31.62665165381632,77.72715934703453,198.5532945029558,8.336221262711716,27.81552230994134
31.94338644844741,75.31136552940943,72.93214319182,4.094847925158091,31.77285476081139
31.35674515886948,77.56251324385165,57.85734013144286,3.399668612718198,13.227365947935379
34.14368754575965,79.0320180861642,157.76540549444732,4.97008743798738,47.458377004698036
31.78376663346795,77.29619938798479,65.54474136564558,5.77044784639738,8.903045661253223
31.404672548436903,75.25978288777134,175.80122897099662,2.45953838521717,48.29983215093741
32.713480415791246,78.93139099692017,38.511666588345804,7.960155338684347,1.2353780641214376
30.704621124873814,76.00681891067987,42.671935348284485,4.916179380750986,24.315721744933857
34.0109849037702,76.29310417444019,196.2472799181108,3.4070509293576,17.00170798676986
30.372753218398856,75.82353176716148,141.29100168860083,1.1575278303435073,22.731608989547414
34.934434683002586,76.65107532435749,172.4397003972115,2.4645670879957087,28.747896659549056
33.861223846483284,78.78375752844318,78.37928792327324,9.497883600384238,22.061663321629098
30.993578407670864,77.5969292975197,141.7670749137088,3.1204868995133133,21.03491908992895
30.027610585618014,76.02440637075357,126.9635289155475,1.7717069647336499,36.76980906295867
34.07730714227417,79.38915039076021,128.56702162213045,4.660660637384432,34.45087561678
33.53428671923808,79.39790927475765,142.85584271678988,3.1401686592664624,41.74692846077447
33.64503584020494,79.35289212523003,123.56465116323774,0.4480765776848221,12.87296957135503
33.856351733429726,76.1939810569077,97.23122647447987,3.299137651066231,30.671661232826146
30.370223258670453,77.25619672090494,69.66608498849843,5.486675377000739,29.467141876946265
31.792328642721362,79.92494828070437,158.34463956437637,5.561952482997673,18.80202163819809
30.57934529762565,78.86006238154995,60.72903740057352,3.6299333196511983,24.559848324182706
34.315517129377966,75.1358371061278,144.62377510779456,4.528297286900746,16.032216093633572
33.11649063413779,75.32602295630247,61.999908076878796,9.658627390524188,7.5212976820407675
31.654490124263248,77.31965688406166,132.55943059180169,3.8357499245800852,11.083159927805275
30.317791751430118,79.5461010293078,154.4740880832252,2.656445451273832,5.722925496859454
31.554911608578312,77.69350898976357,59.368500003177054,2.510323736260925,34.31194397191114
31.625916610133736,77.48906254017145,30.78979415503549,4.631869665770928,33.206005958903
33.64803089169032,75.52736849978315,43.57527373895134,7.619249472297746,47.5550153932037
33.18778735677606,78.28390052362147,129.0794541087846,2.139283023465885,36.619081475538444
34.436063712881634,79.11051580300112,172.9003531206324,7.122031658693603,3.0762690184285066
32.36107462580975,76.9021000375378,28.099427822376384,0.3093832511592213,44.27013610948323
30.59797122969151,78.87805925462663,152.14722662749634,4.247436482041065,43.202420565813426
33.56622393611497,79.82238326950406,81.43735627100938,7.78106414550759,22.444355878248583
33.803925243084485,76.01883229563845,106.13510658551405,3.453456262166871,29.500221001132115
32.806385987847484,77.6166481559737,187.19471897220183,5.680997304309455,48.81587745738968
33.85483589977281,76.43568979042288,79.75487085245219,2.129294404976517,26.84906601048423
32.46897798182195,78.96427209516919,103.76064810910749,7.445754372149105,45.31343050461644
32.61366414690997,77.88796682940578,22.4628346569226,0.6175631223607202,4.610418511604228
32.137705091792746,78.17291208775151,34.68776960087091,8.540172184267453,9.9570675010798
30.127095633720476,78.98957079807947,66.54648640426112,2.0621442255745146,22.317369700345232
30.539457134966522,76.97985236331228,25.013403347793393,8.756540513912475,29.445462012696584
30.15714592843367,79.57545034203521,133.6475586886852,3.5900394888751217,40.90327866720861
33.1820520563189,77.6651443362307,96.75170422429206,7.254567387297417,49.41897469958775
31.571779905381632,75.78977411417674,118.66613649104397,3.260330448083266,19.748149075468763
32.54285345582351,78.47949559084401,51.43649346133932,9.068525545223011,2.847073988934204
34.537832369630465,78.96630675219127,73.2677652985909,1.3537075426319063,40.15798941311858
31.246461145744377,76.58380838533763,139.4884054734905,1.8673459137987274,30.416845594599
32.05191461517815,79.28589628499377,193.75449025347197,4.980998239072142,10.327871513975982
33.777755692715246,79.53071627382883,29.075019248397656,0.9111905464776466,24.9940086027603
31.14399082745811,76.38452243688904,180.2691777539479,2.040203828547443,37.24435715391936
30.384899549143967,79.91760736357611,123.83861623601753,9.443287183898942,38.63538345989787
31.44875726456884,75.70355764024379,121.50552201601226,9.767247645364083,25.23111139393872
30.80610643627002,76.01007834201245,110.05013633739686,3.8249673603711773,15.608119241378526
34.64848826171286,75.92112419619014,32.49093546275301,9.240531608037962,48.70025781090543
34.040601897822086,79.46994855003935,36.17783331250892,5.4937642891669745,33.3364492423464
33.16701878255212,78.2714627616248,128.1641610186355,2.7704504121502938,20.707757207641787
34.35730295093859,75.76052141611136,81.3725428584005,7.053747338697926,14.382929598130294
34.01836038449557,77.20161709184174,185.1082519839825,6.623127885091086,36.68959765867633
30.932850294430178,78.07649012534901,93.186296724705,9.89234065917646,12.488080556891502
34.462794992449886,75.41732042494692,45.79066256647539,2.723968145351905,8.999644454197565
32.696711209578254,79.4120818420367,148.64939003036648,6.753389076351181,26.72677750362248
34.03720077582031,79.01801767720768,72.80361585938178,0.6150351747915243,14.854375935885022
34.48045649961747,77.52603386788319,114.58465532406078,1.2250957830975222,31.630804673718945
31.59001737485932,79.83563307629585,145.6099013909306,0.1387919120158233,6.3379644062745575
30.550259622638382,77.08880489637549,182.04754001637266,9.994660742490764,32.919584676082415
31.139675812709708,79.92055159518249,162.5944150643017,8.042509601760031,14.52317813588626
32.13553894313128,78.33959999401813,141.74499221709033,7.888557845862054,0.5120252545083802
34.090073829612464,78.1733563662697,142.33397283112583,5.146288145352979,6.783334854871731
34.30365291628172,75.82977447647893,190.26643592577557,3.0706641207638556,46.713961202837154
30.034760652655955,79.40963879152322,73.24833754937649,1.5975164161804918,43.43405463621021
32.55373651288783,77.13744843960308,20.200176955313733,2.9182799145799905,12.063647085793724
32.08705501574389,75.8111670289124,68.95182069167576,3.8221150970984774,39.02940927500182
31.11053905235365,75.0630375998788,59.220448332813916,7.587469960104911,30.624293862111724
30.599326836668414,77.79877841819192,139.13022532051968,5.442651710141209,48.55978321676854
31.68807585701814,77.63699811061338,134.06808795779523,0.8670879028992786,18.993480146935926
34.7145485195626,78.59676811184579,126.82304888685029,0.2784871886932312,34.23230031959998
31.616014660103776,79.45129026508901,22.923819777701667,1.1130885773872252,3.6450182599839698
32.59395310871683,75.39703292321515,151.18004980111655,4.163937265604055,20.114243667412094
33.515094794475885,78.65748245170181,78.23547424738848,9.338609878785281,48.20897422881493
31.81814801189647,75.93705972048791,139.7100780211936,6.4102845639712935,27.179553285280967
34.858910413604804,79.29088526578582,120.1841171303876,8.0380764087676,14.750035415074807
34.81223647471056,79.09531756930828,81.6915665770233,4.7171084855950305,6.45341267486604
31.25891147912682,77.70396877492772,44.2237280787394,3.680494223630924,35.324652838985756
32.486242529461926,78.55121399311656,36.99540157888657,1.1731636898945652,32.420374149771476
31.50439154908385,76.57175056591875,169.67329996020024,8.771736919643429,19.009966323386845
31.424202471887337,77.35583949466407,185.31155757468045,7.853284287376238,47.5715969173588
30.184434736772666,79.10818448855235,136.96184841757392,1.7643691662174787,1.5990392428985907
33.047821669899484,77.29632598586608,38.61814067488701,5.171379582374979,15.534330655775378
32.51339511614431,76.78899132662721,92.36489903988333,4.925010598420324,46.09293957182928
30.257393756249947,77.4710622362515,151.2090560189283,6.288406371596633,16.386304196812297
31.393232321183056,79.14124626218609,160.36775912181227,9.467250250513485,12.986515275830934
34.54132942983327,76.67604023685436,41.27935201239595,5.839737273448549,26.94391029159674
31.197809453334862,75.86880796567871,20.005529392168835,5.448150941108324,41.278186621066624
30.724474360456114,78.5600701016539,148.1846682585089,0.5981970360531731,5.6057646634788725
32.44726380138781,79.12989106354041,84.18731167751702,0.7227840125784369,47.17952512746394
34.928252270553,75.50318739261766,65.80663969128685,1.9547332341352102,39.85610761846762
31.210276357557504,76.19937056377972,22.32154456211458,0.42146063974830794,9.471887649801822
33.36067773702939,75.70985994880498,117.25389321706994,7.459193666143123,35.74439407930905
33.80809807664359,76.73970705791083,173.20713237667673,7.260970009540235,19.55545677055908
31.188187719962,77.25175489452707,192.3736963290658,1.4469567208732652,20.413586564777773
33.641081743059296,78.74413168481654,121.83409111039207,8.377181117873281,39.272859575723885
31.838915663596268,78.25573792440836,112.60303899318095,1.6323817449765088,48.15784799504624
33.161529152967894,78.10464283739216,35.3101493880634,3.0816383112738523,6.769465705936099
33.167648553804476,76.76187473304827,118.79710427766796,2.5648713016975138,21.32119672550156
32.67887342037379,79.2072377654238,88.39623421377104,3.785840275873173,24.306609600173026
30.45144885027204,77.35643583699083,129.28435055904384,2.621171282310623,19.12743493927238
34.17651247794619,79.89552469007577,89.9707426177784,4.940614171740675,18.47786162395314
31.603900324858678,78.17071069147869,63.253842221066016,4.133338025411385,3.0872990442990287
30.93259255199927,75.63132370782252,37.09374954110777,9.867037958715333,34.434161717849854
30.20387570777382,78.38088781037717,76.68532002600122,0.653670866269434,22.092613647442246
32.95446471594121,76.6255200771585,37.396070171795415,1.5075956262347812,10.142293230874374
33.38782180921141,78.43163598343048,51.841451148317105,0.6229763496951646,40.89365836395238
30.08293914463928,75.34820574081203,197.72050854431828,6.29582783032552,40.226757033505585
32.560465291496406,75.8744071858798,99.93864024319136,0.6396418463958239,24.576385590400243
31.13247887598969,79.27868629452894,115.73691797090298,8.38075340002362,15.273307726814146
33.22586395204725,76.13589778511758,177.25133517269876,5.168192443751085,32.08558992692439
30.871832145024957,79.1852056262147,199.2024020883238,5.317375483357184,14.763530720981452
33.45468869051233,76.39638044227205,124.88860088204268,5.659785626350723,12.182392551023746
31.933676731502686,78.21440955029354,166.2452877879509,1.7910556924314864,36.66047537430317
34.683649943683676,78.47075286754915,78.84938438060155,2.0571340008334267,2.4960993661870594
30.687604720729965,77.56327376572527,75.0339123405124,3.2562914964427465,5.191039316212401
31.705331755251294,76.52655338348366,92.48666977902083,5.975614516636329,0.836014614167694
30.567367606202946,76.06322188185548,141.05130728125684,2.180165981808124,8.070687730533596
34.623468091392816,75.16594677281213,142.79450406591778,1.2516840986192863,3.915005431167743
34.386696766904905,76.51973200620363,76.74309823690115,9.704157175542479,49.79221720510597
31.28970813857578,78.26581395265642,43.97778634459316,0.3176199666152668,14.796093512727435
33.2999202301709,79.69152409224242,133.83132616379154,8.046704312826614,7.88876662712774
34.08611100100608,79.35602241131527,43.09865519397761,7.901547980792719,12.429314770797939
32.77600405799731,78.83032388267651,124.12865148127942,3.0424197270664504,46.838215791236664
32.64825289178003,78.94223671626649,144.81598305013563,1.4427034984724028,26.247931039707588
31.209261454502258,78.32492451737997,146.1100693510013,1.541723602383692,18.558495767238917
30.465513839029494,76.30143428783002,155.6249799187274,7.004573010648206,43.732877166506356
34.48607878976664,79.53597515352915,177.1146958818196,6.463785251753119,20.052018392177107
34.50209028581665,78.35366155952917,109.99261855366191,7.849182175088728,17.08292421290594
33.16550728636634,77.8022031549022,151.4448541153228,9.381063606751136,10.760484866211911
31.695148955243504,75.55494734606741,131.45109236585063,6.95008089633926,19.20094278351587
31.746047873063304,77.23527771903213,53.59518916358286,1.6429302118592903,16.175875622837836
33.6297783943512,77.30179135600963,24.62413607649347,2.510081905977566,34.02654598525798
34.48555129976289,79.32281804761335,71.21744942184807,8.437717935643834,14.834343881200992
34.43543212132559,77.73324110093894,99.74606714077149,2.1721301507586652,29.07138744791679
33.89937772928812,76.90200274485206,131.07906999715811,0.817970937849366,3.761662169082649
33.21015823077144,79.8840016425533,172.99267949057696,7.062472535018279,9.96881325647746
30.420699824975244,75.55360296663157,55.324229007109814,4.085010919352406,20.666560944761763
30.808143570473067,77.11274214155972,42.59896218172588,9.208396520204445,46.878988068480425
34.492770942635396,75.21012337585702,193.42639054537895,6.537525203827249,19.173973292926924
33.03214529829795,78.69952060383466,39.448020687753285,0.9951478801374414,33.37166899939179
30.04598525808315,79.59038276099575,106.12839261929405,9.483780015811242,13.126817509859208
30.507357714330162,76.40018664775245,125.40147118279434,2.6597169100384344,6.78816201067497
33.31750884554028,79.2917083839956,117.44739576333889,3.438403655022229,3.3975617039624812
30.025307919231093,76.46109115230949,35.48578826592978,4.0823780954670665,15.617968177866192
30.804040257087493,79.55385080821958,30.264844520651486,0.6071205344027012,8.304220826446944
32.74366894683293,78.76980951798392,38.98701694298642,5.015502680082988,9.113517176798148
33.45947598846347,79.02453388420719,125.40578309707026,1.3208530616453933,38.157585765154025
33.259806297513,75.09003277800227,117.98207977417779,4.069606234214683,1.2839845117712736
31.1213465473028,79.81405178537013,62.07334256661397,3.572026901121635,28.111601223904003
33.56089610673768,78.63335496035161,134.79934553220647,7.751116825922383,19.283338339376506
31.186245437484,76.52375547693066,167.61215037001688,8.051388065164039,25.574224995473088
31.62699849079634,79.14697332429424,27.484212772386876,1.6187875356519714,28.360096742122845
33.73245702559012,76.40760599207465,109.66338983864763,3.7288567550543394,16.01170087563527
33.248164495236075,79.36376919783063,144.07587417848424,3.796196294215134,15.107888579122122
34.24611705247089,75.56290195205969,65.41614687254368,1.5989633949672422,36.80339154207783
33.28806446150172,78.51842988730398,75.39876295276684,8.004689700006786,43.62821091199728
32.841543016677356,77.70349238322456,130.4548225380891,7.10156045052069,10.03279080669713
30.46837383914046,75.48267235097721,181.62835281987265,1.984779684340644,5.332128646489873
31.838579015297167,76.20946914129419,165.7863956545219,3.7305468950786107,44.94089241640528
31.326011838408625,75.06202018138657,124.96343943792503,1.147469746079491,17.819825450546233
31.219948216895418,77.34383982732253,151.43990919630485,6.319245311221135,27.7902108378093
34.86505277376223,76.50632630380001,85.66804463740377,1.301582053031335,18.29738565374017
31.9654886233338,77.9917874214888,135.3737950577764,9.860748269386686,6.72721564912954
34.460232775885565,76.48618903854309,103.91268640296026,7.8287525394098365,29.67191642491254
33.15569312998632,76.49959555753492,54.18850456236096,3.9633616408815513,26.49447216259667
33.97405651770824,78.71596599365802,146.31288929790628,5.8277829295656085,10.548181179964262
32.51318546552596,75.24071417989177,120.16363472278796,9.122283980542447,22.867517710287753
32.88451942313179,79.51447497595994,84.55188475164645,5.5855828759186785,39.94890144877447
32.46258846909432,79.2613193719559,184.04105421415352,1.8275350153397565,29.72609210384062
30.97621493899022,78.33902341613204,23.76814120881199,3.8491632202534776,5.297407689816245
33.61226057630753,77.96610785053691,76.83916722490929,8.447134163794479,27.627064112842184
31.40386181220428,79.46151249069825,30.23865159997638,6.477708858297217,35.28554581483455
30.12157983215727,75.92665089764357,157.9749169198929,6.542171404904623,39.7388185861472
33.22736147953584,75.39484581095414,146.3793417404827,8.681532708316043,31.641320142396204
30.885553397035245,76.1975508495477,79.64339937253706,8.950333268878795,8.056579144768795
34.702292921764574,78.97289139350096,141.61932239727315,9.205946460616419,35.65357669621295
34.769642885012935,75.17335133363241,91.26870071527097,1.0390070132062454,34.02842138103506
34.57432195110224,77.91403417541744,156.1256824560382,5.486847419434699,1.7091307055613445
31.850793501277224,79.97718758095655,101.75305929260709,7.431044260061354,20.881509545717037
30.077283082644335,79.2784804691877,94.2103510096998,7.593575766757437,16.98103722463748
34.641592812938626,77.60722844521794,188.25138478789418,6.106490399503038,33.63589718055535
32.14092074158657,75.31820454643321,65.15823798032605,1.7511946183183744,11.198722709390575
34.83327409521835,79.15686757192854,41.68052119938177,7.994463484022477,29.748160187225796
34.818099885446266,77.99489254088606,125.21776038670247,7.2291022017979625,45.70369510980153
34.2650472773368,75.57466498529783,194.4779262111522,0.9527441383354592,39.99121742432608
31.47224446034793,75.46928642411677,88.0110584708936,4.691717264276325,46.112157942718255
31.925488643009626,79.54813409718297,31.166617453180674,1.8223762552658556,48.936045363168155
34.25568335758428,78.3460013146904,81.07494811572215,3.4410227525584216,1.028171286805057
31.584610025781387,79.14643399658378,111.06769777752052,0.2790028128362858,31.32569318068514
30.847463733430462,79.39489450141133,49.14614119379847,4.063265697266506,20.935550189065868
32.78400631229175,77.85886176024161,138.45839925016855,5.543781519446483,43.06279727158853
34.680773870803904,77.5872317587752,199.5948900218361,6.233867668988159,12.964827749452018
33.48014898337487,77.15213705160495,101.31310567665989,6.66855441677423,49.06095971119627
32.85030585044682,76.5847329389556,83.85114021143828,8.379283999714353,30.87854449241549
30.48588246885384,77.17297980429356,92.126750030204,2.2330827820297277,39.780101410327134
33.07503613349585,78.86939827865078,40.72631211113621,1.2927700421408328,4.737177864727032
34.950269250521316,78.00961715507566,178.9892482567203,8.530218001789464,9.58116529556382
30.70042007618262,79.46261644977423,94.66861799384336,1.650466867437234,38.04098181519306
32.59164826181868,77.21690007189594,89.70939405647144,9.750124805228333,1.5883328409465185
34.38686535963978,78.03544789359377,138.74424912748538,8.441128471046506,40.935460301742246
33.70384308877102,78.15653776545994,99.56601576760224,5.058678398307031,1.190476425249617
33.48507870497634,77.95848581153163,136.6820243854123,9.81607210672805,33.02738253353303
33.512420419935545,78.51316886542759,31.06033222354175,1.0640296181692417,18.57214905147439
31.797455756098778,76.18716734187403,166.47020187000095,3.1003510356335067,30.768995209600355
31.467959221322467,77.56181888772895,189.29071151829245,6.418421708902053,34.95355464596113
34.04680577739257,75.52112401404173,136.77776950868946,3.5650679978844697,17.452523349722057
34.0505669733959,76.92255663822407,191.82186719458593,9.290888264609839,5.84414118148636
34.33536159290052,77.43833534310632,47.25781658659339,0.7496982729603939,3.9474704535391494
34.56620276278235,78.26112129772736,105.93491410646367,5.539177137403549,29.65233311684612
32.55671199430469,79.75265526293101,128.3252121101805,5.949576047211633,26.272440009838522
32.507581473436,78.00325533274177,124.7125965358136,6.562008425394518,37.23894995149606
33.991475894833876,78.7179695808828,92.26312023602779,2.6310956109849633,25.73190774519489
33.24981965388883,77.53133029747602,80.85519368592705,3.7092076324466583,21.411066606528518
33.50983438628852,78.17052015688165,42.828324059075385,8.452437243683278,20.205315322693426
33.9789633471805,75.35466108066886,90.51364110121007,2.0299334128045823,1.8091216785845394
34.45002670908783,76.27195790420923,49.27894671898733,8.285991687016285,17.11008148398453
31.68997578425768,76.80926546602569,152.1858217685993,5.670288686737149,48.812997797462465
31.87791476319972,77.36246677503257,57.5895683890262,7.6456563608214125,43.7410010232409
30.469909699204344,75.22824372751192,30.54175495121609,7.164712926008368,16.804214318193775
32.89140070498087,75.70012048776658,119.42590480710217,2.1543638043103024,29.595872550785423
30.17971136898371,76.38407153895653,127.14135188949228,5.7312460906953415,42.44118890400695
32.3279900906623,79.85766345450526,176.944351030491,8.690459212770415,22.3430796691284
32.713223173537884,76.65673503551525,123.85669023518274,4.3779507443391,1.3889142556324725
31.43270626064142,77.41020529056041,82.18655367022023,9.669248625210836,4.188267860022684
32.95416630284505,75.98048856369196,164.54213867473769,4.576929491007008,25.764439706760978
30.15250124969525,78.05390035537884,117.25020077373578,1.5135778030120586,48.48724909595598
30.186740943746074,76.40341607757988,34.270451233614516,3.9554033327689653,34.81387233983396
34.11300280329829,76.03496289219214,121.8531008563844,9.521853823266317,4.010351476209191
31.800953207056313,77.5828631422299,183.44333817589924,3.265236408464557,9.873363351697208
30.635302563259422,75.0275289958021,91.3362725896797,8.694171782683922,38.68049558923408
32.61121630027402,75.03832016324613,73.33864434196401,8.824381748650708,42.151268117834114
33.849967765493055,76.0953440455093,45.82450226324361,3.566846590886415,31.075882016335246
31.079105137484216,75.18360681250411,47.26019394836432,0.924250814701258,32.39894689667592
33.114452379095,75.54012877065345,97.89886718152741,7.2731233006723,1.90270379397754
30.42673732496884,76.69430324669376,127.22236834907531,3.183971760238462,41.51224784928467
30.258408605843037,79.01292839789906,34.51077293052832,7.850943781149967,39.51962280445607
32.65677315784074,77.8602432168465,189.12234602452983,4.482282997778287,13.322239633115684
32.70317560805053,77.56333862978208,155.92405114013528,4.904140749191954,35.579497638292594
33.187149507491036,76.46744411604061,125.59230529105928,7.801303126810514,11.135303018037405
33.630456668613306,79.65876859716408,169.11896076901834,3.8853969775101165,2.4963429720498933
34.87926039731267,76.98507520618595,34.43361622618039,4.486960718696854,10.456258858223675
32.581501741505974,75.43546383397886,105.83099799196239,3.8242856408192596,9.342129399337825
31.61478236470623,78.08533258058901,133.4167628350994,3.7366711012450717,17.218525838374937
33.97593097384352,75.569191967383,169.15752310129207,5.3068711113244476,21.213250110185175
31.35416125631037,76.72611571400846,161.02452080886817,8.107114500561392,25.672675129136543
32.19485710352818,77.53705969358904,69.87246494841193,3.681506288033402,24.099316837662244
30.39228190671133,79.37111262342587,189.35843052065678,5.290121733323593,13.898392995281823
30.12675371707729,77.4677329017006,42.38225145755666,6.740200521881748,1.943948094416686
34.813242073389624,78.51129383015832,177.52405135180737,2.767450518406185,30.45253030073896
34.17990060256103,79.96408419499535,194.76924492883134,2.8474757685336867,20.08936907744404
33.47987103046849,75.6574455994899,51.8876341800726,9.340789957532202,15.284271790683711
32.04476472207135,76.3736576275976,149.97189155668136,7.262992275977777,43.41358162011036
30.866471600354227,76.97288037798823,27.251393380039723,5.814148094610758,37.46379373600891
30.78218521335543,77.10914089269416,92.97610852504789,6.512428538764058,42.95939464443589
31.251214490822978,77.05510537632773,112.93099385558132,0.39006448672384186,25.00164833826682
32.7461333235306,79.53805501278278,124.51614066373413,6.219219359060799,6.981096980275485
33.57297961350031,78.57016322233429,188.46870468474071,5.144137844919599,34.962961088002984
33.300986883588656,78.03952607045352,141.00512371295503,5.502921829816413,10.700652106890175
31.399669484729714,76.54686358931392,106.63003121946267,3.6582958856250896,22.34086862003998
34.77432640331597,79.11895192110647,165.74150652786008,0.9065915873581247,3.7175390529699808
33.689484583478844,79.77530255742495,191.0959077717936,2.014058412759317,41.35276591993763
32.771770262557006,79.10599141275114,23.971906762812353,9.51237266080545,6.734061731851279
33.05860373117176,75.00782552595736,196.85382900608695,4.146125666482246,45.203326598940826
32.09800031213895,78.18200685091703,35.503785031462456,4.7201632427255555,43.27941481194708
31.238654947505786,75.2556769072105,166.58962026837705,0.621826919549046,23.49684683974268
31.779863393256306,76.28803610166861,70.46025545925426,0.4719056724854078,37.346226113047535
33.78923055232185,75.29762350173885,43.792338395696916,7.200096325762901,31.162531153998586
30.07196744314878,78.01897726474694,99.17401514849028,5.427137174799001,40.25224429571837
30.58036320253458,78.43294956746303,135.91218430057043,5.13618924374104,21.874352488902648
30.230013210108766,75.57243819032952,88.5713321042255,2.50693285118442,39.397519970095324
30.20364401159485,76.9191944152249,29.82177349088581,7.47303224313623,23.391612444724824
34.277302920055035,77.2811825447777,127.90300513856899,1.7655421331740697,47.077806498218294
33.51828929690012,76.84526510880458,182.43258969992144,1.9803539622440984,24.575418990844806
32.37086914543663,75.60512500242596,88.9787658705053,4.661050496347927,23.39965396071961
30.489170803255007,77.09473895093738,58.93989997354887,2.9341706349082153,39.36105714739388
32.45807937558416,78.75589023904209,99.66392226790677,2.5498835142081493,41.168095742161476
32.36735885390283,75.35503832266627,28.705287988780555,6.4878526810779835,27.947211158897954
30.866009349550076,75.40090007040952,167.68776520644946,6.544620277663591,9.399991768006233
32.16925824618986,76.77385645917992,168.7413459710336,8.2627189910193,23.654032432400186
